Code,Site ID,Site Name,Scene Name,Scene Date
410400080020-08,410400080020,['Atoka Lake'],LT50260362004020PAC02,2004/01/20
410400080020-09,410400080020,['Atoka Lake'],LE70260362012242EDC00,2012/08/29
410400080020-10,410400080020,['Atoka Lake'],LE70260362010012EDC00,2010/01/12
410400080020-11,410400080020,['Atoka Lake'],LE70260362007196EDC00,2007/07/15
410400080020-12,410400080020,['Atoka Lake'],LE70260362007100EDC00,2007/04/10
410400080020-13,410400080020,['Atoka Lake'],LE70270362006296EDC00,2006/10/23
410400080020-14,410400080020,['Atoka Lake'],LE70270362004019EDC01,2004/01/19
410600010440-01,410600010440,['Durant Lake'],LT50270372011110PAC01,2011/04/20
410600010440-02,410600010440,['Durant Lake'],LT50270362011110PAC01,2011/04/20
520500010270-01,520500010270,['Wetumka Lake'],LT50270362007003PAC01,2007/01/03
520500010270-02,520500010270,['Wetumka Lake'],LT50270352007003PAC01,2007/01/03
520500010270-03,520500010270,['Wetumka Lake'],LT50260362004180EDC00,2004/06/28
520500010270-04,520500010270,['Wetumka Lake'],LT50260362003273PAC02,2003/09/30
520500010270-05,520500010270,['Wetumka Lake'],LE70270362004179EDC01,2004/06/27
520500010270-06,520500010270,['Wetumka Lake'],LE70270352004179EDC01,2004/06/27
520500020040-01,520500020040,['Brooks Lake'],LE70270352011054EDC00,2011/02/23
520500020040-02,520500020040,['Brooks Lake'],LE70270362011054EDC00,2011/02/23
520500020190-01,520500020190,['Wewoka Lake'],LT50280352009223PAC03,2009/08/11
520500020190-02,520500020190,['Wewoka Lake'],LT50270352009040PAC01,2009/02/09
520500020190-03,520500020190,['Wewoka Lake'],LT50270362009040PAC01,2009/02/09
520500020190-04,520500020190,['Wewoka Lake'],LT50260362007092PAC01,2007/04/02
520500020190-05,520500020190,['Wewoka Lake'],LT50270352007003PAC01,2007/01/03
520500020190-06,520500020190,['Wewoka Lake'],LT50270362007003PAC01,2007/01/03
520500020190-07,520500020190,['Wewoka Lake'],LE70270362007091EDC00,2007/04/01
520500020190-08,520500020190,['Wewoka Lake'],LE70270352007091EDC00,2007/04/01
520500020190-09,520500020190,['Wewoka Lake'],LE70270362004179EDC01,2004/06/27
520500020190-10,520500020190,['Wewoka Lake'],LE70270352004179EDC01,2004/06/27
520500020220-01,520500020220,['Sportsman Lake'],LT50270352008198PAC01,2008/07/16
520500020220-02,520500020220,['Sportsman Lake'],LT50270362008198PAC01,2008/07/16
520500020220-03,520500020220,['Sportsman Lake'],LT50280352008125PAC01,2008/05/04
520500020220-04,520500020220,['Sportsman Lake'],LE70270362008126EDC00,2008/05/05
520500020220-05,520500020220,['Sportsman Lake'],LE70270352008126EDC00,2008/05/05
520500020220-06,520500020220,['Sportsman Lake'],LE70270362008014EDC00,2008/01/14
520500020220-07,520500020220,['Sportsman Lake'],LE70270352008014EDC00,2008/01/14
520500020220-08,520500020220,['Sportsman Lake'],LE70270352005053EDC00,2005/02/22
520500020220-09,520500020220,['Sportsman Lake'],LE70270362005053EDC00,2005/02/22
520510000220-01,520510000220,['Tecumseh Lake'],LT50280352010034PAC02,2010/02/03
520510000220-02,520510000220,['Tecumseh Lake'],LT50280362010034PAC02,2010/02/03
520510000220-03,520510000220,['Tecumseh Lake'],LT50280352004242PAC01,2004/08/29
520510000220-04,520510000220,['Tecumseh Lake'],LT50280362004242PAC01,2004/08/29
520510000220-05,520510000220,['Tecumseh Lake'],LT50280362004146PAC02,2004/05/25
520510000220-06,520510000220,['Tecumseh Lake'],LT50280352004146PAC02,2004/05/25
520510000220-07,520510000220,['Tecumseh Lake'],LT50270352003328PAC02,2003/11/24
520510000220-08,520510000220,['Tecumseh Lake'],LT50270362003328PAC02,2003/11/24
520510000220-09,520510000220,['Tecumseh Lake'],LE70270352010035EDC00,2010/02/04
520510000220-10,520510000220,['Tecumseh Lake'],LE70270362010035EDC00,2010/02/04
520510000220-11,520510000220,['Tecumseh Lake'],LE70270362007283EDC00,2007/10/10
520510000220-12,520510000220,['Tecumseh Lake'],LE70270362004243EDC02,2004/08/30
520510000220-13,520510000220,['Tecumseh Lake'],LE70270352004243EDC02,2004/08/30
520510000220-14,520510000220,['Tecumseh Lake'],LE70270352004147EDC01,2004/05/26
520510000220-15,520510000220,['Tecumseh Lake'],LE70270362004147EDC01,2004/05/26
520510000220-16,520510000220,['Tecumseh Lake'],LE70270362003336EDC01,2003/12/02
520510000220-17,520510000220,['Tecumseh Lake'],LE70270352003336EDC01,2003/12/02
520510000255-01,520510000255,['Wes Watkins Reservoir'],LT50270352011158PAC01,2011/06/07
520510000255-02,520510000255,['Wes Watkins Reservoir'],LT50270362011158PAC01,2011/06/07
520510000255-03,520510000255,['Wes Watkins Reservoir'],LT50280352006135PAC01,2006/05/15
520510000255-04,520510000255,['Wes Watkins Reservoir'],LT50280362006135PAC01,2006/05/15
520510000255-05,520510000255,['Wes Watkins Reservoir'],LT50280362006023PAC01,2006/01/23
520510000255-06,520510000255,['Wes Watkins Reservoir'],LT50280352006023PAC01,2006/01/23
520510000255-07,520510000255,['Wes Watkins Reservoir'],LT50270352004155PAC02,2004/06/03
520510000255-08,520510000255,['Wes Watkins Reservoir'],LT50270362004155PAC02,2004/06/03
520510000255-09,520510000255,['Wes Watkins Reservoir'],LT50280352003335PAC02,2003/12/01
520510000255-10,520510000255,['Wes Watkins Reservoir'],LT50280362003335PAC02,2003/12/01
520510000255-11,520510000255,['Wes Watkins Reservoir'],LE70270352002093EDC00,2002/04/03
520510000255-12,520510000255,['Wes Watkins Reservoir'],LE70270362002093EDC00,2002/04/03
520510000255-13,520510000255,['Wes Watkins Reservoir'],LE70280352002004EDC00,2002/01/04
520510000255-14,520510000255,['Wes Watkins Reservoir'],LE70280352011157EDC00,2011/06/06
520510000255-15,520510000255,['Wes Watkins Reservoir'],LE70270352006136EDC00,2006/05/16
520510000255-16,520510000255,['Wes Watkins Reservoir'],LE70270362006136EDC00,2006/05/16
520510000255-17,520510000255,['Wes Watkins Reservoir'],LE70270352006024EDC00,2006/01/24
520510000255-18,520510000255,['Wes Watkins Reservoir'],LE70270362006024EDC00,2006/01/24
520510000255-19,520510000255,['Wes Watkins Reservoir'],LE70280352004154EDC01,2004/06/02
520510000255-20,520510000255,['Wes Watkins Reservoir'],LE70270352003336EDC01,2003/12/02
520510000255-21,520510000255,['Wes Watkins Reservoir'],LE70270362003336EDC01,2003/12/02
520510000280-01,520510000280,['Shawnee Twin #1 Lake'],LT50280352006039PAC01,2006/02/08
520510000280-02,520510000280,['Shawnee Twin #1 Lake'],LT50280362006039PAC01,2006/02/08
520510000280-03,520510000280,['Shawnee Twin #1 Lake'],LT50280352004242PAC01,2004/08/29
520510000280-04,520510000280,['Shawnee Twin #1 Lake'],LT50280362004242PAC01,2004/08/29
520510000280-05,520510000280,['Shawnee Twin #1 Lake'],LT50280362004146PAC02,2004/05/25
520510000280-06,520510000280,['Shawnee Twin #1 Lake'],LT50280352004146PAC02,2004/05/25
520510000280-07,520510000280,['Shawnee Twin #1 Lake'],LT50270352003328PAC02,2003/11/24
520510000280-08,520510000280,['Shawnee Twin #1 Lake'],LT50270362003328PAC02,2003/11/24
520510000280-09,520510000280,['Shawnee Twin #1 Lake'],LE70270352004243EDC02,2004/08/30
520510000280-10,520510000280,['Shawnee Twin #1 Lake'],LE70270362004243EDC02,2004/08/30
520510000280-11,520510000280,['Shawnee Twin #1 Lake'],LE70270352004147EDC01,2004/05/26
520510000280-12,520510000280,['Shawnee Twin #1 Lake'],LE70270362004147EDC01,2004/05/26
520510000300-01,520510000300,['Shawnee Twin #2 Lake'],LT50280352004242PAC01,2004/08/29
520510000300-02,520510000300,['Shawnee Twin #2 Lake'],LT50280362004242PAC01,2004/08/29
520510000300-03,520510000300,['Shawnee Twin #2 Lake'],LT50280362004146PAC02,2004/05/25
520510000300-04,520510000300,['Shawnee Twin #2 Lake'],LT50280352004146PAC02,2004/05/25
520510000300-05,520510000300,['Shawnee Twin #2 Lake'],LT50270352003328PAC02,2003/11/24
520510000300-06,520510000300,['Shawnee Twin #2 Lake'],LT50270362003328PAC02,2003/11/24
520510000300-07,520510000300,['Shawnee Twin #2 Lake'],LE70270352008190EDC00,2008/07/08
520510000300-08,520510000300,['Shawnee Twin #2 Lake'],LE70270362008190EDC00,2008/07/08
520510000300-09,520510000300,['Shawnee Twin #2 Lake'],LE70270352007283EDC00,2007/10/10
520510000300-10,520510000300,['Shawnee Twin #2 Lake'],LE70270362007283EDC00,2007/10/10
520510000300-11,520510000300,['Shawnee Twin #2 Lake'],LE70270352004243EDC02,2004/08/30
520510000300-12,520510000300,['Shawnee Twin #2 Lake'],LE70270362004243EDC02,2004/08/30
520510000300-13,520510000300,['Shawnee Twin #2 Lake'],LE70270352004147EDC01,2004/05/26
520510000300-14,520510000300,['Shawnee Twin #2 Lake'],LE70270362004147EDC01,2004/05/26
520520000260-01,520520000260,['Lake Overholser'],LT50270362009312PAC01,2009/11/08
520520000260-02,520520000260,['Lake Overholser'],LT50270362006128PAC01,2006/05/08
520520000260-03,520520000260,['Lake Overholser'],LT50280352005324PAC02,2005/11/20
520520000260-04,520520000260,['Lake Overholser'],LT50280362005324PAC02,2005/11/20
520520000260-05,520520000260,['Lake Overholser'],LT50280352004162PAC02,2004/06/10
520520000260-06,520520000260,['Lake Overholser'],LT50280362004162PAC02,2004/06/10
520520000260-07,520520000260,['Lake Overholser'],LT50270362003344PAC02,2003/12/10
520520000260-08,520520000260,['Lake Overholser'],LE70280352002100EDC00,2002/04/10
520520000260-09,520520000260,['Lake Overholser'],LE70280352010138EDC01,2010/05/18
520520000260-10,520520000260,['Lake Overholser'],LE70270362006232EDC00,2006/08/20
520520000260-11,520520000260,['Lake Overholser'],LE70270352006232EDC00,2006/08/20
520520000260-12,520520000260,['Lake Overholser'],LE70280352006143EDC00,2006/05/23
520520000260-13,520520000260,['Lake Overholser'],LE70280352006127EDC00,2006/05/07
520530000080-01,520530000080,['Lake El Reno'],LT50270362010187EDC00,2010/07/06
520530000080-02,520530000080,['Lake El Reno'],LT50280362010130PAC01,2010/05/10
520530000080-03,520530000080,['Lake El Reno'],LT50280352010130PAC01,2010/05/10
520530000080-04,520530000080,['Lake El Reno'],LT50270362007115PAC01,2007/04/25
520530000080-05,520530000080,['Lake El Reno'],LT50280352006311PAC01,2006/11/07
520530000080-06,520530000080,['Lake El Reno'],LT50280362006311PAC01,2006/11/07
520530000080-07,520530000080,['Lake El Reno'],LT50280362005164PAC01,2005/06/13
520530000080-08,520530000080,['Lake El Reno'],LT50280352005164PAC01,2005/06/13
520530000080-09,520530000080,['Lake El Reno'],LT50280352005068PAC01,2005/03/09
520530000080-10,520530000080,['Lake El Reno'],LT50280362005068PAC01,2005/03/09
520530000080-11,520530000080,['Lake El Reno'],LT50280352003191PAC02,2003/07/10
520530000080-12,520530000080,['Lake El Reno'],LT50280362003191PAC02,2003/07/10
520530000080-13,520530000080,['Lake El Reno'],LE70280352003007EDC00,2003/01/07
520530000080-14,520530000080,['Lake El Reno'],LE70280352010186EDC00,2010/07/05
520530000080-15,520530000080,['Lake El Reno'],LE70280352007114EDC00,2007/04/24
520530000100-01,520530000100,['Rolla Lake'],LE70280352012144EDC00,2012/05/23
520600010100-01,520600010100,['Lake Konawa'],LT50270362009040PAC01,2009/02/09
520600010100-02,520600010100,['Lake Konawa'],LT50270362008198PAC01,2008/07/16
520600010100-03,520600010100,['Lake Konawa'],LE70270362002141EDC00,2002/05/21
520600010100-04,520600010100,['Lake Konawa'],LE70270362008014EDC00,2008/01/14
520600010100-05,520600010100,['Lake Konawa'],LE70270362005053EDC00,2005/02/22
520610030040-01,520610030040,['Purcell Lake'],LT50270362008246PAC01,2008/09/02
520610030040-02,520610030040,['Purcell Lake'],LT50270362008150PAC02,2008/05/29
520610030040-03,520610030040,['Purcell Lake'],LT50280362005180PAC01,2005/06/29
520610030040-04,520610030040,['Purcell Lake'],LT50270362004363PAC01,2004/12/28
520610030040-05,520610030040,['Purcell Lake'],LT50280362004274PAC01,2004/09/30
520610030040-06,520610030040,['Purcell Lake'],LT50280362002220LGS01,2002/08/08
520610030040-07,520610030040,['Purcell Lake'],LE70270362002221EDC00,2002/08/09
520610030040-08,520610030040,['Purcell Lake'],LE70280362008245EDC00,2008/09/01
520610030040-09,520610030040,['Purcell Lake'],LE70280362008149EDC00,2008/05/28
520610030040-10,520610030040,['Purcell Lake'],LE70270362007331EDC00,2007/11/27
520610030040-11,520610030040,['Purcell Lake'],LE70270362005181EDC00,2005/06/30
520620010100-01,520620010100,['American Horse Lake'],LT50280352008189PAC02,2008/07/07
520620010100-02,520620010100,['American Horse Lake'],LT50290352007273PAC01,2007/09/30
520620010100-03,520620010100,['American Horse Lake'],LT50280352004258PAC01,2004/09/14
520620010100-04,520620010100,['American Horse Lake'],LT50280352003111LGS01,2003/04/21
520620010100-05,520620010100,['American Horse Lake'],LE70280352007274EDC00,2007/10/01
520620010100-06,520620010100,['American Horse Lake'],LE70280352005060EDC00,2005/03/01
520620010100-07,520620010100,['American Horse Lake'],LE70290352004257EDC02,2004/09/13
520620050200-01,520620050200,['Lake Vincent'],LT50290352011124CHM02,2011/05/04
520620050200-02,520620050200,['Lake Vincent'],LT50290352005011PAC01,2005/01/11
520620050200-03,520620050200,['Lake Vincent'],LT50300352004288PAC01,2004/10/14
520620050200-04,520620050200,['Lake Vincent'],LE70300352011123EDC00,2011/05/03
520700010180-01,520700010180,['Lake Henryetta'],LT50270352008198PAC01,2008/07/16
520700010180-02,520700010180,['Lake Henryetta'],LT50270362008198PAC01,2008/07/16
520700010180-03,520700010180,['Lake Henryetta'],LT50260362005230PAC01,2005/08/18
520700010180-04,520700010180,['Lake Henryetta'],LT50260352005230PAC01,2005/08/18
520700010180-05,520700010180,['Lake Henryetta'],LE70260352012114EDC00,2012/04/23
520700010180-06,520700010180,['Lake Henryetta'],LE70260362012114EDC00,2012/04/23
520700010180-07,520700010180,['Lake Henryetta'],LE70260362012018EDC00,2012/01/18
520700010180-08,520700010180,['Lake Henryetta'],LE70260352012018EDC00,2012/01/18
520700010180-09,520700010180,['Lake Henryetta'],LE70260352008119EDC00,2008/04/28
520700010180-10,520700010180,['Lake Henryetta'],LE70260362008119EDC00,2008/04/28
520700010180-11,520700010180,['Lake Henryetta'],LE70270352008014EDC00,2008/01/14
520700010180-12,520700010180,['Lake Henryetta'],LE70270352005229EDC00,2005/08/17
520700010180-13,520700010180,['Lake Henryetta'],LE70260352005046EDC00,2005/02/15
520700010180-14,520700010180,['Lake Henryetta'],LE70260362005046EDC00,2005/02/15
520700020040-01,520700020040,['Okmulgee Lake'],LT50260352007092PAC01,2007/04/02
520700020040-02,520700020040,['Okmulgee Lake'],LT50260362007092PAC01,2007/04/02
520700020040-03,520700020040,['Okmulgee Lake'],LT50260352006281PAC01,2006/10/08
520700020040-04,520700020040,['Okmulgee Lake'],LT50260362006281PAC01,2006/10/08
520700020040-05,520700020040,['Okmulgee Lake'],LT50270352005237PAC01,2005/08/25
520700020040-06,520700020040,['Okmulgee Lake'],LT50260352005054PAC01,2005/02/23
520700020040-07,520700020040,['Okmulgee Lake'],LT50260362005054PAC01,2005/02/23
520700020040-08,520700020040,['Okmulgee Lake'],LT50260362002190LGS01,2002/07/09
520700020040-09,520700020040,['Okmulgee Lake'],LT50260352002190LGS01,2002/07/09
520700020040-10,520700020040,['Okmulgee Lake'],LE70270352002189EDC00,2002/07/08
520700020040-11,520700020040,['Okmulgee Lake'],LE70270352011054EDC00,2011/02/23
520700020040-12,520700020040,['Okmulgee Lake'],LE70270352005053EDC00,2005/02/22
520700020060-01,520700020060,['Dripping Springs Lake'],LT50260362009113PAC01,2009/04/23
520700020060-02,520700020060,['Dripping Springs Lake'],LT50270362008294PAC01,2008/10/20
520700020060-03,520700020060,['Dripping Springs Lake'],LT50270352008294PAC01,2008/10/20
520700020060-04,520700020060,['Dripping Springs Lake'],LT50260362007092PAC01,2007/04/02
520700020060-05,520700020060,['Dripping Springs Lake'],LT50260352007092PAC01,2007/04/02
520700020060-06,520700020060,['Dripping Springs Lake'],LT50260352006281PAC01,2006/10/08
520700020060-07,520700020060,['Dripping Springs Lake'],LT50260362006281PAC01,2006/10/08
520700020060-08,520700020060,['Dripping Springs Lake'],LT50270352005237PAC01,2005/08/25
520700020060-09,520700020060,['Dripping Springs Lake'],LT50270362005237PAC01,2005/08/25
520700020060-10,520700020060,['Dripping Springs Lake'],LT50260362005054PAC01,2005/02/23
520700020060-11,520700020060,['Dripping Springs Lake'],LT50260352002190LGS01,2002/07/09
520700020060-12,520700020060,['Dripping Springs Lake'],LT50260362002190LGS01,2002/07/09
520700020060-13,520700020060,['Dripping Springs Lake'],LE70270352002189EDC00,2002/07/08
520700020060-14,520700020060,['Dripping Springs Lake'],LE70270352009112EDC00,2009/04/22
520700020060-15,520700020060,['Dripping Springs Lake'],LE70260362008295EDC00,2008/10/21
520700020060-16,520700020060,['Dripping Springs Lake'],LE70260352008295EDC00,2008/10/21
520700020060-17,520700020060,['Dripping Springs Lake'],LE70270352005053EDC00,2005/02/22
520700020290-01,520700020290,['Okemah Lake'],LT50260362007092PAC01,2007/04/02
520700020290-02,520700020290,['Okemah Lake'],LT50260362006281PAC01,2006/10/08
520700020290-03,520700020290,['Okemah Lake'],LT50270352005237PAC01,2005/08/25
520700020290-04,520700020290,['Okemah Lake'],LT50270362005237PAC01,2005/08/25
520700020290-05,520700020290,['Okemah Lake'],LT50260362005054PAC01,2005/02/23
520700020290-06,520700020290,['Okemah Lake'],LT50260362002190LGS01,2002/07/09
520700020290-07,520700020290,['Okemah Lake'],LE70270352002189EDC00,2002/07/08
520700020290-08,520700020290,['Okemah Lake'],LE70270352005053EDC00,2005/02/22
520700030240-01,520700030240,['Stroud Lake'],LT50270352006096PAC01,2006/04/06
520700030240-02,520700030240,['Stroud Lake'],LT50280352003351PAC02,2003/12/17
520700030240-03,520700030240,['Stroud Lake'],LE70270352012249EDC00,2012/09/05
520700030240-04,520700030240,['Stroud Lake'],LE70270352012057EDC00,2012/02/26
520700030240-05,520700030240,['Stroud Lake'],LE70270352003352EDC01,2003/12/18
520700040220-01,520700040220,['Prague City Lake'],LT50280352008141PAC02,2008/05/20
520700040220-02,520700040220,['Prague City Lake'],LT50270362005157PAC01,2005/06/06
520700040220-03,520700040220,['Prague City Lake'],LT50270352005157PAC01,2005/06/06
520700040220-04,520700040220,['Prague City Lake'],LT50280352004258PAC01,2004/09/14
520700040220-05,520700040220,['Prague City Lake'],LT50270352002325LGS01,2002/11/21
520700040220-06,520700040220,['Prague City Lake'],LT50270362002325LGS01,2002/11/21
520700040220-07,520700040220,['Prague City Lake'],LE70270352008190EDC00,2008/07/08
520700040220-08,520700040220,['Prague City Lake'],LE70270352008142EDC00,2008/05/21
520700040220-09,520700040220,['Prague City Lake'],LE70270352005165EDC00,2005/06/14
520700040220-10,520700040220,['Prague City Lake'],LE70270352004259EDC02,2004/09/15
520700040370-01,520700040370,['Meeker Lake'],LT50280362009111PAC01,2009/04/21
520700040370-02,520700040370,['Meeker Lake'],LT50280352009111PAC01,2009/04/21
520700040370-03,520700040370,['Meeker Lake'],LT50270362008294PAC01,2008/10/20
